model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core_psalm,structural_distance,raw,Trust,-8.383237389811227e-17,0.9617038296170383,1.0,0.9627037296270373,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,raw,Wisdom,-4.518076493681918e-18,0.5303469653034697,1.0,0.9509221120898662,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Hymn,2.736287046721917e-17,0.13638636136386362,0.7735226477352265,0.42675732426757323,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Lament,-5.962199431704224e-18,0.6316368363163684,1.0,0.9479110228512033,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Praise,-1.1706470724587549e-17,0.7443255674432556,1.0,0.8022175560221755,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Royal,-1.3710759733538908e-17,0.6348365163483651,1.0,0.8833301854999686,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Thanksgiving,4.451992353728564e-17,0.127987201279872,0.49175082491750827,0.4738155814048225,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Trust,-8.438916729281174e-17,0.9636036396360363,1.0,0.9636036396360363,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_controlled,Wisdom,-2.6304961777907318e-18,0.5115488451154885,1.0,0.6797292873452381,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_and_content_controlled,Hymn,2.7556513329679657e-17,0.1352864713528647,0.7689231076892311,0.43742625737426255,1.0,1.0,1.0
morph_atomic_core_psalm,structural_distance,length_and_content_controlled,Lament,-4.8585720728493165e-18,0.6075392460753924,1.0,0.9982928790454288,1.0,1.0,1.0
